screen_id,usability,layout_quality,visual_complexity,screen_mean
71744,5.0,3.54,3.82,4.12
55214,5.0,3.53,3.07,3.8667
52874,5.0,3.38,3.34,3.9067
14790,5.0,3.44,3.21,3.8833
50219,4.7,3.23,3.66,3.8633
5194,3.1,2.05,4.39,3.18
21568,4.25,2.97,3.31,3.51
45392,3.44,2.39,4.53,3.4533
58223,5.0,3.18,2.82,3.6667
26385,3.54,2.37,4.09,3.3333
21012,4.47,3.49,3.81,3.9233
40664,5.0,3.38,3.22,3.8667
3528,3.87,2.76,3.88,3.5033
28107,4.47,3.28,3.51,3.7533
70985,4.14,3.48,3.05,3.5567
52267,2.99,2.35,4.14,3.16
55555,5.0,3.6,2.99,3.8633
46858,4.4,3.6,2.79,3.5967
24742,3.02,2.3,4.74,3.3533
55294,5.0,3.23,3.27,3.8333
31727,5.0,3.5,3.5,4.0
65628,3.57,2.64,4.84,3.6833
60766,4.86,3.56,3.4,3.94
61284,5.0,3.3,3.51,3.9367
13729,5.0,3.43,3.28,3.9033
25333,5.0,3.35,2.83,3.7267
64256,4.4,3.32,2.97,3.5633
12124,4.3,3.09,3.72,3.7033
63120,5.0,3.49,3.61,4.0333
31053,2.82,2.34,3.3,2.82
36688,4.7,3.2,3.58,3.8267
27926,5.0,3.41,3.13,3.8467
14426,5.0,3.51,3.29,3.9333
24148,3.96,2.64,3.69,3.43
70167,5.0,3.55,3.38,3.9767
7224,5.0,3.3,3.01,3.77
47510,4.74,3.35,4.57,4.22
67764,5.0,3.32,2.92,3.7467
5750,5.0,3.55,4.07,4.2067
30999,5.0,3.35,3.56,3.97
24252,4.7,3.21,3.23,3.7133
53347,5.0,3.13,3.26,3.7967
43113,2.87,2.31,3.56,2.9133
36338,5.0,3.53,3.97,4.1667
6836,5.0,3.55,3.3,3.95
7027,5.0,3.42,3.44,3.9533
52498,5.0,2.96,2.98,3.6467
40447,5.0,3.57,3.62,4.0633
19589,4.3,3.27,3.02,3.53
27748,3.44,2.42,3.46,3.1067
19327,5.0,3.13,3.07,3.7333
26498,4.44,3.12,3.74,3.7667
59269,5.0,3.52,3.1,3.8733
47149,2.78,2.0,4.21,2.9967
4572,4.4,3.3,2.96,3.5533
27614,3.41,2.3,4.0,3.2367
59392,5.0,3.38,3.33,3.9033
48628,5.0,3.56,3.31,3.9567
38465,3.1,2.22,4.19,3.17
69226,5.0,3.19,3.19,3.7933
48551,2.91,2.33,3.71,2.9833
36583,3.1,2.12,4.05,3.09
34197,3.54,2.13,3.59,3.0867
24725,5.0,3.5,3.3,3.9333
19243,3.8,2.32,3.63,3.25
43780,5.0,3.28,2.95,3.7433
42764,5.0,3.22,3.34,3.8533
16102,5.0,3.22,3.14,3.7867
59946,3.54,2.22,3.62,3.1267
13128,3.5,2.88,2.85,3.0767
66790,5.0,3.46,3.23,3.8967
17370,3.7,3.02,3.94,3.5533
20314,2.74,2.25,4.29,3.0933
51437,5.0,3.3,3.54,3.9467
20787,4.34,3.14,3.56,3.68
62285,5.0,3.6,3.3,3.9667
54995,5.0,3.6,3.0,3.8667
38051,5.0,3.45,3.22,3.89
49356,5.0,3.48,2.89,3.79
14255,3.81,2.87,4.43,3.7033
35616,2.94,2.51,3.83,3.0933
35410,4.4,3.6,2.98,3.66
49325,5.0,3.36,3.05,3.8033
41043,4.64,3.42,3.74,3.9333
45014,4.19,2.96,3.69,3.6133
26807,3.5,2.57,2.91,2.9933
8987,4.64,3.51,3.72,3.9567
4662,2.78,2.21,4.54,3.1767
66769,3.87,3.04,3.84,3.5833
72188,5.0,3.52,3.04,3.8533
10766,5.0,3.55,3.31,3.9533
5498,5.0,3.4,3.01,3.8033
57676,5.0,3.25,3.28,3.8433
17680,5.0,3.6,2.96,3.8533
55067,3.27,2.31,4.1,3.2267
68368,4.17,3.17,3.8,3.7133
45595,4.4,2.78,3.63,3.6033
59643,4.4,3.6,2.79,3.5967
27871,5.0,3.46,3.07,3.8433
60783,4.86,3.6,3.5,3.9867
52325,5.0,3.24,3.56,3.9333
32794,5.0,3.35,3.15,3.8333
17494,4.7,3.3,3.69,3.8967
29637,3.06,2.27,4.53,3.2867
38915,5.0,3.54,3.36,3.9667
20679,5.0,2.99,3.36,3.7833
40137,5.0,3.44,3.15,3.8633
10194,3.8,2.22,3.44,3.1533
7890,5.0,3.55,3.28,3.9433
5776,4.26,3.03,4.1,3.7967
67727,5.0,3.38,3.43,3.9367
57608,5.0,3.48,3.27,3.9167
27653,4.4,3.6,2.96,3.6533
9035,3.54,2.32,3.78,3.2133
43196,5.0,3.49,3.05,3.8467
60343,5.0,3.04,3.26,3.7667
22064,5.0,3.25,2.85,3.7
43656,4.4,3.46,2.92,3.5933
70129,5.0,3.6,3.07,3.89
17152,3.8,2.54,3.69,3.3433
67394,5.0,3.57,3.34,3.97
51293,3.66,2.15,3.89,3.2333
29946,5.0,3.6,3.0,3.8667
65557,3.11,2.06,3.28,2.8167
52187,4.01,3.03,3.45,3.4967
43655,4.4,3.6,2.9,3.6333
50209,3.5,2.88,2.85,3.0767
23363,4.64,3.06,3.33,3.6767
9801,3.8,1.76,3.16,2.9067
3493,3.15,2.17,3.83,3.05
60380,4.74,3.09,3.32,3.7167
20894,4.34,3.28,3.55,3.7233
45743,4.4,3.6,2.78,3.5933
7871,4.4,3.08,4.26,3.9133
6146,5.0,3.43,3.17,3.8667
70798,3.8,1.72,3.21,2.91
45126,3.8,2.11,3.65,3.1867
70543,3.27,2.34,3.28,2.9633
10033,5.0,3.55,4.98,4.51
49515,5.0,3.17,3.66,3.9433
31714,4.4,3.6,2.71,3.57
42440,2.99,2.14,4.19,3.1067
11286,5.0,3.44,3.57,4.0033
17513,2.84,2.33,4.27,3.1467
71230,4.4,3.02,4.23,3.8833
34257,5.0,3.56,3.92,4.16
67979,3.27,2.34,4.13,3.2467
64908,5.0,3.21,3.26,3.8233
63230,5.0,3.55,3.25,3.9333
30520,4.35,3.46,4.04,3.95
26053,5.0,3.54,3.22,3.92
13871,4.7,3.32,3.62,3.88
26139,5.0,3.57,3.43,4.0
67905,3.1,2.34,3.35,2.93
47521,5.0,3.54,3.4,3.98
7477,5.0,3.48,3.41,3.9633
15278,5.0,3.53,3.03,3.8533
15712,4.1,3.13,2.78,3.3367
58401,4.74,3.16,3.48,3.7933
42245,4.55,3.05,3.48,3.6933
63879,5.0,3.42,3.21,3.8767
14613,3.54,2.24,3.87,3.2167
9418,5.0,3.52,3.61,4.0433
60257,5.0,3.6,3.0,3.8667
45295,3.02,2.25,4.11,3.1267
60597,5.0,3.31,3.32,3.8767
18417,4.04,2.98,3.74,3.5867
18579,5.0,3.6,3.54,4.0467
5366,5.0,3.6,2.92,3.84
41533,5.0,3.15,3.47,3.8733
7470,3.8,2.26,3.31,3.1233
46393,5.0,3.34,3.45,3.93
2114,5.0,3.57,3.4,3.99
27758,5.0,3.53,2.95,3.8267
44929,4.64,3.3,3.2,3.7133
67512,4.74,3.46,3.67,3.9567
5003,4.1,2.66,3.56,3.44
38113,2.84,2.25,4.39,3.16
8539,4.7,3.16,3.25,3.7033
24203,5.0,3.55,3.49,4.0133
7122,4.86,3.48,3.2,3.8467
45739,5.0,3.5,3.17,3.89
59915,2.94,2.14,4.08,3.0533
58276,5.0,3.33,3.33,3.8867
55664,3.66,2.36,3.89,3.3033
23515,3.44,2.4,3.52,3.12
57165,4.86,2.95,3.34,3.7167
30793,2.81,2.22,4.25,3.0933
36558,4.17,3.09,4.34,3.8667
54449,2.99,2.33,3.93,3.0833
9972,4.47,3.19,3.63,3.7633
34900,5.0,3.53,3.29,3.94
3913,3.02,2.21,4.23,3.1533
69333,5.0,3.5,4.41,4.3033
44296,5.0,3.58,3.55,4.0433
39988,3.5,2.88,2.85,3.0767
18105,3.8,1.82,3.21,2.9433
26586,5.0,3.27,3.08,3.7833
25060,4.4,3.31,3.06,3.59
14287,3.81,2.81,4.12,3.58
32645,5.0,3.6,3.44,4.0133
11384,5.0,3.33,3.03,3.7867
48854,4.74,3.26,3.55,3.85
46660,2.8,2.32,4.68,3.2667
25402,3.8,1.72,3.21,2.91
48862,5.0,3.49,2.95,3.8133
24779,5.0,3.4,3.18,3.86
10485,4.26,2.77,3.79,3.6067
14764,3.5,2.88,2.85,3.0767
56828,5.0,3.39,3.33,3.9067
51682,2.94,2.4,3.54,2.96
13927,4.86,3.6,3.77,4.0767
25326,5.0,3.6,3.19,3.93
145,3.8,2.39,3.57,3.2533
69686,5.0,3.36,3.53,3.9633
12070,4.04,3.35,3.93,3.7733
667,4.7,3.01,3.05,3.5867
32158,3.54,2.35,4.43,3.44
14754,5.0,3.39,3.28,3.89
44089,5.0,3.49,2.95,3.8133
25968,2.86,2.26,4.74,3.2867
28678,4.4,3.6,2.77,3.59
54284,5.0,3.47,3.03,3.8333
4221,4.4,3.6,2.83,3.61
2436,5.0,3.29,2.86,3.7167
45735,3.66,3.0,3.75,3.47
18838,4.25,3.23,3.54,3.6733
57836,4.7,3.33,3.46,3.83
71673,3.66,2.17,3.21,3.0133
68220,4.4,3.6,2.71,3.57
47750,3.44,2.35,4.12,3.3033
48062,5.0,3.38,3.11,3.83
41356,4.1,2.88,3.33,3.4367
26274,5.0,3.5,3.47,3.99
61826,5.0,3.6,3.04,3.88
41374,5.0,3.43,3.39,3.94
63277,3.54,2.2,4.01,3.25
37076,3.66,2.02,3.28,2.9867
22840,4.86,3.33,3.7,3.9633
16322,3.35,2.2,3.65,3.0667
16497,5.0,3.18,3.97,4.05
53612,2.83,2.09,3.72,2.88
38652,3.8,1.82,3.21,2.9433
33689,5.0,3.48,3.22,3.9
38158,5.0,3.17,2.95,3.7067
37340,3.8,1.89,3.25,2.98
40981,3.81,3.11,3.99,3.6367
66980,4.86,3.32,4.13,4.1033
5822,3.21,2.12,4.76,3.3633
13618,2.63,2.29,3.26,2.7267
54561,4.7,3.18,3.77,3.8833
53198,3.7,2.92,3.48,3.3667
52762,3.17,2.09,3.72,2.9933
16585,4.0,3.41,3.97,3.7933
14043,5.0,3.3,3.36,3.8867
36777,5.0,3.51,3.48,3.9967
58168,4.55,3.54,5.0,4.3633
32736,4.4,3.6,2.79,3.5967
62838,5.0,3.6,2.94,3.8467
66843,4.4,2.69,3.33,3.4733
17349,5.0,3.51,3.81,4.1067
2663,4.1,2.41,3.5,3.3367
22912,4.7,2.99,3.35,3.68
22829,4.74,3.5,3.51,3.9167
45553,5.0,3.26,3.17,3.81
39792,4.52,3.43,3.39,3.78
1936,3.06,2.28,4.5,3.28
38034,3.21,2.26,4.39,3.2867
22412,3.27,2.19,4.12,3.1933
28682,5.0,3.45,3.29,3.9133
40687,3.21,2.2,3.6,3.0033
267,3.44,2.33,3.76,3.1767
67642,5.0,3.25,3.19,3.8133
70847,4.7,3.13,3.76,3.8633
1505,4.35,3.6,3.18,3.71
39454,3.8,2.11,3.37,3.0933
63315,5.0,3.23,3.27,3.8333
66807,3.87,2.94,4.22,3.6767
66476,5.0,3.11,3.2,3.77
46441,5.0,3.45,3.22,3.89
16555,5.0,3.23,3.27,3.8333
13358,5.0,3.21,3.05,3.7533
5312,5.0,3.01,3.28,3.7633
45822,5.0,3.57,3.49,4.02
65189,3.21,2.31,3.94,3.1533
10976,5.0,3.27,3.24,3.8367
8859,5.0,3.47,2.93,3.8
1626,3.1,2.22,3.96,3.0933
71042,5.0,3.47,3.03,3.8333
59810,3.8,1.89,3.25,2.98
66006,4.09,3.58,4.19,3.9533
2586,4.4,3.3,3.7,3.8
2123,4.14,3.24,3.69,3.69
37037,3.5,2.88,2.85,3.0767
42224,3.21,2.21,4.07,3.1633
41911,2.8,2.11,4.39,3.1
2433,5.0,3.54,3.4,3.98
6703,5.0,3.16,3.27,3.81
36680,4.0,3.55,3.78,3.7767
69503,5.0,3.41,3.14,3.85
13912,2.84,2.35,3.15,2.78
2111,5.0,3.41,3.42,3.9433
35249,5.0,3.21,3.52,3.91
1013,3.11,2.36,3.89,3.12
36007,3.66,2.1,3.28,3.0133
27767,4.22,2.92,3.79,3.6433
7106,4.4,3.6,2.78,3.5933
61791,4.7,3.2,3.61,3.8367
61859,3.35,2.08,3.47,2.9667
40218,4.17,3.34,3.84,3.7833
29123,5.0,3.6,2.85,3.8167
38106,5.0,3.6,3.03,3.8767
56134,3.02,2.17,3.98,3.0567
8109,5.0,3.41,3.42,3.9433
58313,2.85,2.28,3.98,3.0367
61746,5.0,3.29,2.86,3.7167
46782,5.0,3.6,3.01,3.87
53795,5.0,3.35,3.04,3.7967
5753,3.8,1.98,3.41,3.0633
42286,4.74,3.27,3.89,3.9667
20465,3.06,2.25,4.63,3.3133
22810,4.35,3.11,3.95,3.8033
29831,3.8,2.57,3.01,3.1267
24620,5.0,3.18,3.12,3.7667
883,5.0,3.46,3.42,3.96
13903,3.2,2.28,3.11,2.8633
48264,4.4,2.85,3.18,3.4767
58669,5.0,3.06,3.21,3.7567
45923,5.0,3.55,3.14,3.8967
14063,3.21,2.22,3.91,3.1133
59454,5.0,3.28,3.0,3.76
30913,4.4,3.6,3.2,3.7333
13825,5.0,3.45,3.22,3.89
1333,5.0,3.38,3.8,4.06
48594,4.7,3.23,3.29,3.74
41630,4.56,3.14,3.89,3.8633
43337,5.0,3.49,3.44,3.9767
70607,5.0,3.5,2.96,3.82
66271,5.0,3.25,2.94,3.73
45197,5.0,3.55,3.04,3.8633
20625,3.54,1.52,3.21,2.7567
13808,5.0,3.3,3.06,3.7867
8324,3.27,2.13,4.06,3.1533
43667,4.47,3.17,3.82,3.82
15360,5.0,3.53,3.18,3.9033
66186,3.66,2.02,3.28,2.9867
22557,4.64,3.42,3.46,3.84
14572,3.02,2.02,3.53,2.8567
49273,4.55,3.6,3.58,3.91
14539,5.0,3.25,3.28,3.8433
54672,5.0,3.57,3.47,4.0133
66853,4.04,2.61,3.09,3.2467
25781,4.64,3.18,3.52,3.78
36856,4.17,3.31,4.31,3.93
18026,5.0,3.51,3.02,3.8433
72138,4.19,3.35,3.62,3.72
6874,5.0,3.48,3.15,3.8767
47668,5.0,3.23,3.12,3.7833
26473,3.66,2.19,3.7,3.1833
48248,4.1,2.8,3.85,3.5833
49238,3.66,1.95,3.26,2.9567
12667,4.74,3.11,3.68,3.8433
50884,2.89,2.15,3.94,2.9933
15475,5.0,3.6,3.15,3.9167
3787,3.02,2.18,4.55,3.25
53486,2.97,2.18,4.18,3.11
48562,5.0,3.18,2.87,3.6833
47384,3.06,2.33,4.15,3.18
44625,5.0,3.12,4.36,4.16
31107,5.0,3.56,3.19,3.9167
71607,3.8,2.35,4.03,3.3933
27492,5.0,3.57,3.36,3.9767
23711,4.0,2.97,3.91,3.6267
54328,3.06,2.37,4.01,3.1467
57393,5.0,3.31,3.32,3.8767
30950,3.15,2.07,4.09,3.1033
26008,4.31,3.53,4.71,4.1833
27791,4.1,3.36,2.9,3.4533
36347,4.4,3.6,2.79,3.5967
18748,5.0,3.49,2.95,3.8133
9690,2.87,2.4,3.93,3.0667
5272,3.66,2.32,3.4,3.1267
30037,3.15,2.33,3.47,2.9833
40349,4.1,2.85,3.72,3.5567
31096,5.0,3.53,3.22,3.9167
71226,3.35,2.27,4.31,3.31
59706,4.7,3.08,3.28,3.6867
71688,4.35,3.28,4.09,3.9067
14861,4.7,3.01,3.05,3.5867
1062,4.4,3.6,2.79,3.5967
40412,3.21,2.15,3.48,2.9467
51020,5.0,3.57,3.55,4.04
47250,4.4,3.09,3.51,3.6667
16683,3.1,2.09,3.88,3.0233
14905,4.4,3.6,2.79,3.5967
45634,5.0,3.42,2.98,3.8
24294,5.0,3.55,3.22,3.9233
43542,5.0,3.49,3.0,3.83
9582,4.55,3.31,3.95,3.9367
18846,5.0,3.6,3.12,3.9067
71494,3.96,3.53,4.45,3.98
33353,4.7,3.17,4.58,4.15
68106,5.0,3.53,3.18,3.9033
14589,5.0,3.25,3.77,4.0067
6801,5.0,3.6,3.04,3.88
26353,3.1,2.37,4.16,3.21
34667,2.91,1.96,4.17,3.0133
29107,5.0,3.53,3.06,3.8633
20644,3.96,3.33,3.53,3.6067
39135,3.44,1.98,3.76,3.06
65034,4.86,3.54,3.78,4.06
4599,5.0,3.16,2.98,3.7133
56571,4.22,3.31,3.53,3.6867
30199,5.0,3.15,3.3,3.8167
50383,5.0,3.27,3.03,3.7667
63250,4.7,2.66,3.23,3.53
53235,4.26,2.92,3.79,3.6567
45003,5.0,3.13,3.26,3.7967
1053,4.64,3.24,3.82,3.9
54217,4.4,3.6,2.79,3.5967
63944,4.4,3.6,2.78,3.5933
46709,4.55,3.5,4.16,4.07
3000,3.02,2.25,4.3,3.19
71396,3.54,2.33,3.88,3.25
53905,4.4,3.6,3.21,3.7367
16958,5.0,3.28,3.19,3.8233
71911,5.0,3.44,3.24,3.8933
67942,3.6,3.05,3.12,3.2567
18965,2.91,1.91,4.25,3.0233
27723,4.71,3.55,3.15,3.8033
17733,4.4,3.4,3.32,3.7067
68691,5.0,3.37,3.0,3.79
17198,5.0,3.3,3.72,4.0067
59102,5.0,3.46,2.92,3.7933
9785,2.87,2.3,3.97,3.0467
20503,5.0,3.31,3.11,3.8067
28259,4.4,3.6,2.97,3.6567
2890,4.74,3.26,3.46,3.82
49913,4.7,3.14,3.49,3.7767
24127,4.86,3.26,3.35,3.8233
57482,3.02,2.28,3.64,2.98
3296,5.0,3.38,3.05,3.81
23671,3.66,2.04,3.5,3.0667
55514,5.0,3.23,3.27,3.8333
51885,4.4,3.6,3.05,3.6833
66283,3.06,2.11,3.66,2.9433
27691,4.74,3.36,3.37,3.8233
43514,2.81,2.27,4.48,3.1867
42435,3.21,2.19,4.4,3.2667
2679,4.1,2.27,3.14,3.17
69681,3.96,3.04,4.18,3.7267
69852,4.4,3.6,3.19,3.73
65839,4.7,3.14,3.87,3.9033
13372,3.15,2.11,3.87,3.0433
16195,4.4,3.6,2.79,3.5967
51888,3.54,2.2,3.65,3.13
964,5.0,3.6,2.94,3.8467
64760,4.4,3.35,2.93,3.56
28550,4.4,3.6,2.83,3.61
12936,3.06,2.26,4.04,3.12
10211,3.8,2.22,3.43,3.15
32362,4.1,2.73,3.5,3.4433
60941,3.02,2.2,4.5,3.24
18744,5.0,3.6,2.93,3.8433
5207,5.0,3.5,3.35,3.95
27565,5.0,3.46,3.03,3.83
20896,5.0,3.32,2.97,3.7633
59022,3.89,3.1,4.28,3.7567
39377,5.0,3.47,3.74,4.07
46524,5.0,3.57,3.47,4.0133
56698,5.0,3.39,3.63,4.0067
3842,5.0,3.6,3.44,4.0133
47109,2.9,2.24,3.88,3.0067
10647,4.56,2.88,3.9,3.78
9732,3.44,2.52,4.11,3.3567
15037,3.44,2.25,4.05,3.2467
7358,5.0,3.52,2.99,3.8367
68264,5.0,3.35,2.88,3.7433
55736,4.7,3.08,2.87,3.55
69597,4.47,3.51,3.58,3.8533
20009,5.0,3.44,3.45,3.9633
46137,3.44,2.32,3.2,2.9867
12390,3.8,2.33,3.45,3.1933
65098,5.0,3.44,3.05,3.83
34645,4.35,3.51,3.51,3.79
48491,3.35,2.4,3.73,3.16
46576,3.44,2.08,3.97,3.1633
19949,4.86,3.3,3.56,3.9067
38577,3.1,2.29,3.97,3.12
18522,5.0,3.46,3.48,3.98
12798,5.0,3.47,3.25,3.9067
30573,3.21,2.07,4.3,3.1933
34357,2.87,2.08,4.17,3.04
69296,3.8,2.51,3.51,3.2733
71481,3.27,2.38,3.63,3.0933
6254,5.0,2.98,3.24,3.74
9053,3.21,2.4,4.11,3.24
66764,4.7,2.96,3.13,3.5967
12676,4.7,3.17,3.54,3.8033
69292,5.0,3.46,3.47,3.9767
33930,5.0,3.54,3.09,3.8767
24092,3.44,2.24,4.06,3.2467
55114,4.17,2.99,3.32,3.4933
26683,3.84,2.66,3.61,3.37
54161,5.0,3.21,3.26,3.8233
16888,3.35,2.56,3.91,3.2733
3365,4.11,3.29,4.54,3.98
61552,5.0,3.56,3.41,3.99
47035,5.0,3.33,3.24,3.8567
68325,2.88,2.16,4.48,3.1733
67658,5.0,3.23,3.27,3.8333
37035,5.0,3.42,3.14,3.8533
9152,3.02,2.26,4.1,3.1267
5099,4.4,3.6,2.77,3.59
59545,3.1,2.19,4.1,3.13
20447,4.4,3.6,2.79,3.5967
71005,5.0,3.32,3.27,3.8633
71278,3.24,2.27,3.24,2.9167
25881,4.4,3.6,3.37,3.79
67027,4.1,2.77,3.57,3.48
20959,5.0,3.44,3.05,3.83
9309,5.0,3.25,3.19,3.8133
62780,5.0,3.46,3.27,3.91
6351,4.11,2.93,3.15,3.3967
21964,4.4,3.6,2.96,3.6533
68145,4.56,3.27,3.95,3.9267
37416,4.7,3.28,3.63,3.87
11636,5.0,3.42,4.0,4.14
22114,4.4,3.6,3.23,3.7433
58719,2.92,2.06,4.52,3.1667
70926,4.1,3.36,2.9,3.4533
3228,5.0,3.32,3.07,3.7967
61688,3.21,2.38,3.9,3.1633
71334,2.85,2.18,4.35,3.1267
37382,4.55,3.29,3.72,3.8533
62952,3.66,2.22,3.61,3.1633
54340,4.4,3.6,2.71,3.57
66994,3.96,3.22,4.29,3.8233
58615,3.8,2.19,3.39,3.1267
63509,5.0,3.13,3.27,3.8
26600,3.96,3.02,3.3,3.4267
27870,4.7,3.07,3.11,3.6267
2074,5.0,3.6,2.94,3.8467
6200,3.66,2.23,4.14,3.3433
56429,5.0,3.52,3.48,4.0
17277,5.0,3.13,3.26,3.7967
35475,5.0,3.6,3.09,3.8967
67497,5.0,3.6,3.81,4.1367
12605,4.4,3.6,2.79,3.5967
66631,4.7,3.25,3.44,3.7967
41230,3.54,2.02,3.09,2.8833
24924,4.4,3.6,2.77,3.59
23402,5.0,3.52,3.41,3.9767
63912,5.0,3.37,3.37,3.9133
70540,5.0,3.49,2.95,3.8133
40547,5.0,3.52,3.09,3.87
33397,5.0,3.32,3.13,3.8167
30370,5.0,3.11,3.15,3.7533
64169,4.55,3.48,3.74,3.9233
62493,5.0,3.16,3.27,3.81
67443,3.8,2.19,3.39,3.1267
25240,4.7,2.89,2.86,3.4833
24954,5.0,3.51,3.61,4.04
11568,2.71,2.32,5.0,3.3433
53676,3.9,2.72,3.59,3.4033
23005,4.55,3.25,3.16,3.6533
36524,3.06,2.23,4.5,3.2633
31987,4.1,3.2,3.4,3.5667
28686,4.4,2.95,3.59,3.6467
67010,5.0,3.28,3.19,3.8233
14634,5.0,3.2,3.3,3.8333
8710,4.04,2.87,3.67,3.5267
61108,5.0,3.13,3.33,3.82
28729,5.0,3.57,3.34,3.97
33487,3.66,2.17,3.81,3.2133
52356,4.47,3.21,3.49,3.7233
43773,3.02,2.3,3.61,2.9767
3660,2.87,2.1,4.18,3.05
54932,4.74,3.13,3.43,3.7667
65680,3.44,2.07,3.78,3.0967
45549,5.0,3.6,2.94,3.8467
32217,3.74,2.55,3.88,3.39
71931,4.05,2.53,3.24,3.2733
11833,4.27,3.4,3.67,3.78
17728,3.1,2.31,3.58,2.9967
67820,5.0,3.22,3.3,3.84
8941,3.44,2.56,4.18,3.3933
2752,5.0,3.49,3.34,3.9433
22059,4.64,3.21,3.7,3.85
48359,3.5,2.88,2.85,3.0767
8430,3.36,2.58,4.07,3.3367
27782,3.27,2.2,4.09,3.1867
12579,5.0,3.57,3.52,4.03
17296,5.0,3.31,3.47,3.9267
49366,5.0,3.54,2.94,3.8267
38903,3.5,2.88,2.85,3.0767
33151,3.8,2.4,3.9,3.3667
58187,3.8,2.41,3.21,3.14
61943,5.0,3.52,3.21,3.91
30920,5.0,3.06,3.28,3.78
39020,5.0,3.52,3.16,3.8933
50007,5.0,3.55,3.6,4.05
