screen_id,usability,layout_quality,visual_complexity,screen_mean
12896,3.2,3.5,4.1,3.6
58264,4.5,4.0,1.5,3.33
40482,3.2,3.5,3.8,3.5
4555,3.5,3.0,3.2,3.23
18361,3.2,3.0,3.5,3.23
911,4.5,4.0,3.5,4.0
7079,2.5,2.0,3.5,2.67
35220,3.2,3.5,4.8,3.83
15280,3.5,3.0,4.0,3.5
46547,3.5,3.0,3.2,3.23
29617,2.1,2.5,3.8,2.8
64763,2.5,3.0,4.0,3.17
51510,2.1,2.5,3.8,2.8
50826,3.5,3.0,2.0,2.83
68408,4.5,4.0,1.5,3.33
66845,3.5,3.0,2.5,3.0
34176,3.5,3.0,4.5,3.67
48130,3.5,3.2,3.0,3.23
22954,3.2,2.5,3.8,3.17
56632,3.5,3.0,3.2,3.23
14665,3.5,3.0,2.5,3.0
13049,3.5,3.0,3.2,3.23
53758,2.1,2.5,3.8,2.8
25264,3.5,4.0,3.0,3.5
6107,3.5,3.0,2.0,2.83
29381,2.1,2.5,3.8,2.8
9905,4.2,3.5,4.8,4.17
15340,3.5,3.0,4.0,3.5
66436,4.5,4.0,4.8,4.43
25609,3.2,3.5,3.8,3.5
67140,3.5,3.0,4.0,3.5
16753,2.5,3.0,4.5,3.33
3532,3.2,3.5,2.1,2.93
28641,3.2,3.0,3.5,3.23
40118,2.5,2.0,1.5,2.0
51983,2.1,1.5,3.2,2.27
65057,3.2,3.0,4.5,3.57
34368,3.5,3.0,3.2,3.23
20968,2.1,2.4,3.8,2.77
34706,3.2,3.5,2.8,3.17
3375,2.5,3.0,4.0,3.17
24058,2.1,1.8,4.2,2.7
54358,3.5,3.0,4.0,3.5
27880,4.0,4.5,1.0,3.17
56461,3.5,3.0,4.0,3.5
71744,3.5,3.0,4.0,3.5
55214,3.5,3.0,2.0,2.83
52874,4.2,3.8,2.1,3.37
14790,3.5,3.0,4.0,3.5
50219,3.5,3.0,2.0,2.83
5194,3.5,3.8,3.2,3.5
21568,3.2,3.0,4.1,3.43
45392,3.5,3.0,4.0,3.5
58223,2.1,2.5,3.8,2.8
26385,3.5,3.0,2.5,3.0
21012,2.1,2.5,3.8,2.8
40664,3.5,3.0,4.0,3.5
3528,3.5,3.0,3.2,3.23
28107,3.2,2.5,3.8,3.17
70985,3.2,3.5,2.1,2.93
52267,3.5,3.0,2.5,3.0
55555,2.1,2.4,3.8,2.77
46858,4.5,4.0,4.8,4.43
24742,2.1,2.5,3.8,2.8
55294,2.1,2.5,3.8,2.8
31727,3.5,3.0,4.5,3.67
65628,3.2,3.5,2.8,3.17
60766,4.5,4.0,4.8,4.43
61284,3.2,2.8,3.5,3.17
13729,3.5,3.0,2.5,3.0
25333,4.5,3.8,1.5,3.27
64256,4.0,4.5,1.0,3.17
12124,2.1,2.5,3.8,2.8
63120,3.5,3.2,3.8,3.5
31053,3.5,3.0,2.0,2.83
36688,3.5,3.0,4.5,3.67
27926,2.1,2.4,4.2,2.9
14426,4.5,4.0,2.0,3.5
24148,3.2,3.0,4.1,3.43
70167,2.5,2.0,3.0,2.5
7224,2.5,2.0,1.0,1.83
47510,3.2,3.5,2.8,3.17
67764,2.5,2.0,3.5,2.67
5750,3.5,3.0,4.2,3.57
30999,3.5,3.0,1.5,2.67
24252,3.2,3.0,2.5,2.9
53347,3.5,3.2,2.8,3.17
43113,3.2,3.0,2.5,2.9
36338,2.1,2.5,3.8,2.8
6836,3.5,3.0,4.5,3.67
7027,3.5,4.0,4.5,4.0
52498,4.5,4.0,2.0,3.5
40447,3.2,3.5,4.1,3.6
19589,4.0,3.5,4.5,4.0
27748,4.5,4.0,2.0,3.5
19327,2.5,2.0,3.5,2.67
26498,2.1,2.5,3.8,2.8
59269,4.2,3.5,2.1,3.27
47149,3.2,3.0,3.5,3.23
4572,3.5,4.0,1.5,3.0
27614,2.5,2.0,3.0,2.5
59392,2.1,1.8,3.5,2.47
48628,3.2,3.0,4.5,3.57
38465,3.2,3.5,4.1,3.6
69226,3.5,3.0,4.5,3.67
48551,3.2,3.5,3.8,3.5
36583,2.5,2.0,3.5,2.67
34197,3.5,3.0,2.5,3.0
24725,2.1,1.5,1.2,1.6
19243,4.2,3.8,4.5,4.17
43780,4.5,4.0,2.0,3.5
42764,1.5,3.0,2.5,2.33
16102,3.2,3.0,2.5,2.9
59946,3.2,3.5,2.8,3.17
13128,3.5,3.0,3.2,3.23
66790,2.5,2.0,3.0,2.5
17370,3.2,3.1,3.5,3.27
20314,4.2,3.8,2.1,3.37
51437,3.2,2.8,3.5,3.17
20787,2.1,2.5,3.8,2.8
62285,3.5,3.0,4.5,3.67
54995,2.5,3.0,3.5,3.0
38051,2.1,1.5,4.2,2.6
49356,1.5,2.0,4.5,2.67
14255,2.5,3.0,3.5,3.0
35616,3.2,2.8,3.5,3.17
35410,3.5,3.0,4.0,3.5
49325,4.2,3.8,4.5,4.17
41043,3.5,3.0,2.0,2.83
45014,3.2,3.5,3.8,3.5
26807,2.5,3.0,4.5,3.33
8987,3.5,3.0,4.0,3.5
4662,3.5,3.0,4.5,3.67
66769,2.5,3.0,4.5,3.33
72188,3.5,3.0,2.0,2.83
10766,3.2,2.8,3.5,3.17
5498,3.5,3.0,2.5,3.0
57676,1.0,2.0,1.0,1.33
17680,1.0,1.0,1.0,1.0
55067,3.2,3.0,2.5,2.9
68368,4.0,3.5,4.5,4.0
45595,3.5,3.0,3.2,3.23
59643,4.5,4.0,4.8,4.43
27871,3.5,3.0,4.0,3.5
60783,2.5,2.0,3.5,2.67
52325,3.1,3.4,3.8,3.43
32794,3.5,2.8,4.5,3.6
17494,3.5,3.0,2.5,3.0
29637,2.5,3.0,3.5,3.0
38915,4.0,2.0,1.0,2.33
20679,4.5,4.0,2.0,3.5
40137,3.5,2.8,4.2,3.5
10194,2.5,2.0,3.0,2.5
7890,3.2,2.8,3.5,3.17
5776,2.5,2.0,3.5,2.67
67727,3.5,3.0,2.5,3.0
57608,4.2,3.8,3.1,3.7
27653,3.2,3.5,2.8,3.17
9035,3.5,3.0,4.0,3.5
43196,3.0,2.5,1.0,2.17
60343,3.2,3.0,3.5,3.23
22064,2.5,3.0,2.0,2.5
43656,3.5,4.0,4.5,4.0
70129,3.0,3.5,4.5,3.67
17152,3.5,3.0,4.0,3.5
67394,3.5,2.0,4.0,3.17
51293,3.2,3.5,3.8,3.5
29946,2.1,2.5,3.8,2.8
65557,2.1,2.4,3.8,2.77
52187,2.5,2.0,3.5,2.67
43655,4.2,4.0,4.8,4.33
50209,3.5,3.0,2.0,2.83
23363,2.1,2.5,1.8,2.13
9801,3.5,3.0,2.0,2.83
3493,2.5,2.0,3.5,2.67
60380,2.1,2.5,3.2,2.6
20894,3.5,3.0,4.0,3.5
45743,4.5,3.8,2.1,3.47
7871,3.2,3.5,2.8,3.17
6146,3.5,3.0,4.5,3.67
70798,3.5,2.8,2.1,2.8
45126,4.2,3.8,3.5,3.83
70543,3.2,3.5,4.1,3.6
10033,2.1,2.4,3.8,2.77
49515,3.2,3.5,3.8,3.5
31714,3.2,3.5,4.1,3.6
42440,4.2,3.8,3.1,3.7
11286,3.5,3.0,2.5,3.0
17513,2.5,2.1,3.8,2.8
71230,3.2,3.0,2.5,2.9
34257,3.2,2.8,4.1,3.37
67979,3.2,3.0,3.5,3.23
64908,2.1,2.4,3.8,2.77
63230,3.5,3.0,4.5,3.67
30520,3.2,3.5,3.8,3.5
26053,2.1,2.5,1.8,2.13
13871,3.5,3.0,2.5,3.0
26139,4.0,3.5,4.5,4.0
67905,3.2,2.8,3.5,3.17
47521,2.5,2.0,4.5,3.0
7477,3.2,3.5,3.8,3.5
15278,3.5,2.8,4.2,3.5
15712,3.2,2.8,4.1,3.37
58401,3.5,3.0,2.0,2.83
42245,3.5,3.0,2.0,2.83
63879,3.5,3.0,2.0,2.83
14613,3.5,3.0,3.2,3.23
9418,3.2,3.0,2.5,2.9
60257,1.5,2.0,1.0,1.5
45295,3.5,3.0,2.0,2.83
60597,3.5,2.8,3.2,3.17
18417,3.2,3.5,3.8,3.5
18579,3.5,3.0,4.5,3.67
5366,2.1,2.5,3.8,2.8
41533,3.5,3.0,2.0,2.83
7470,4.5,4.0,2.0,3.5
46393,2.0,1.5,1.0,1.5
2114,3.5,3.0,2.0,2.83
27758,2.1,2.4,3.8,2.77
44929,3.2,2.5,4.1,3.27
67512,3.2,3.0,2.5,2.9
5003,3.5,3.0,2.5,3.0
38113,3.5,3.0,4.0,3.5
8539,4.0,3.5,4.5,4.0
24203,4.0,3.5,4.5,4.0
7122,3.5,3.0,4.0,3.5
45739,2.5,2.0,3.0,2.5
59915,3.5,3.2,3.8,3.5
58276,4.5,4.0,1.5,3.33
55664,3.5,3.0,4.0,3.5
23515,3.2,3.5,2.8,3.17
57165,2.1,2.5,3.8,2.8
30793,3.5,3.0,2.0,2.83
36558,4.2,4.5,3.8,4.17
54449,2.5,3.0,3.5,3.0
9972,2.5,3.0,3.5,3.0
34900,4.2,3.8,3.5,3.83
3913,3.5,3.0,4.2,3.57
69333,3.2,3.0,3.5,3.23
44296,3.5,3.8,4.2,3.83
39988,2.1,2.5,3.8,2.8
18105,2.1,2.4,3.8,2.77
26586,4.2,3.8,4.5,4.17
25060,2.1,2.5,3.8,2.8
14287,3.5,3.0,2.5,3.0
32645,3.5,3.0,2.0,2.83
11384,2.5,3.0,3.5,3.0
48854,4.5,4.0,2.0,3.5
46660,2.5,3.0,3.5,3.0
25402,3.5,3.0,2.5,3.0
48862,2.0,1.5,1.0,1.5
24779,2.0,3.0,1.0,2.0
10485,3.2,2.8,4.1,3.37
14764,1.5,2.0,4.0,2.5
56828,3.5,3.0,2.0,2.83
51682,2.1,2.4,3.8,2.77
13927,4.2,3.8,4.5,4.17
25326,2.5,2.0,3.0,2.5
145,3.5,3.0,2.0,2.83
69686,4.2,3.5,2.1,3.27
12070,4.2,3.8,4.5,4.17
667,3.5,3.0,4.0,3.5
32158,3.2,2.8,3.5,3.17
14754,3.5,3.0,4.5,3.67
44089,3.5,2.8,4.2,3.5
25968,3.5,3.2,3.8,3.5
28678,3.2,2.5,4.1,3.27
54284,3.5,3.0,4.0,3.5
4221,3.5,3.0,4.2,3.57
2436,2.5,3.0,4.0,3.17
45735,2.5,2.0,3.0,2.5
18838,3.2,3.5,4.5,3.73
57836,1.5,2.0,4.5,2.67
71673,3.2,3.0,4.5,3.57
68220,3.2,2.5,4.8,3.5
47750,3.2,3.0,3.5,3.23
48062,4.2,3.5,4.8,4.17
41356,3.5,3.0,4.5,3.67
26274,3.2,3.5,3.8,3.5
61826,3.5,3.0,2.0,2.83
41374,3.5,3.0,4.0,3.5
63277,2.5,3.0,2.0,2.5
37076,2.5,3.0,3.5,3.0
22840,2.1,2.4,3.8,2.77
16322,2.5,2.0,3.0,2.5
16497,3.5,3.0,2.5,3.0
53612,2.5,3.0,3.5,3.0
38652,2.1,2.4,3.8,2.77
33689,3.2,3.0,2.5,2.9
38158,3.5,3.0,4.0,3.5
37340,2.1,2.4,3.8,2.77
40981,3.2,3.5,3.8,3.5
66980,3.5,3.2,3.8,3.5
5822,3.2,3.5,3.8,3.5
13618,3.5,3.0,2.0,2.83
54561,2.5,3.0,4.0,3.17
53198,2.5,2.0,3.0,2.5
52762,2.5,3.0,3.5,3.0
16585,3.2,3.5,4.1,3.6
14043,4.2,4.5,4.8,4.5
36777,4.2,4.5,4.8,4.5
58168,2.5,2.0,4.5,3.0
32736,4.0,3.0,1.0,2.67
62838,2.1,2.4,3.8,2.77
66843,2.1,2.4,3.8,2.77
17349,2.5,3.0,4.0,3.17
2663,4.5,4.2,4.8,4.5
22912,3.2,3.5,4.1,3.6
22829,2.5,2.0,3.0,2.5
45553,2.1,2.4,3.8,2.77
39792,2.1,2.4,4.2,2.9
1936,2.5,2.0,3.0,2.5
38034,2.1,2.4,3.8,2.77
22412,3.5,3.2,3.0,3.23
28682,2.5,3.0,3.5,3.0
40687,3.2,3.5,3.8,3.5
267,2.5,3.0,3.5,3.0
67642,3.5,3.0,3.2,3.23
70847,3.5,3.0,2.0,2.83
1505,2.1,2.5,3.8,2.8
39454,3.5,3.0,3.2,3.23
63315,4.2,4.0,3.5,3.9
66807,3.2,3.5,3.8,3.5
66476,4.2,4.5,3.1,3.93
46441,3.5,3.0,2.5,3.0
16555,1.5,1.2,3.8,2.17
13358,3.5,3.0,2.0,2.83
5312,3.2,3.5,3.8,3.5
45822,3.5,3.0,4.5,3.67
65189,3.5,3.0,4.5,3.67
10976,2.5,2.0,4.5,3.0
8859,4.5,4.0,2.0,3.5
1626,3.2,3.5,2.8,3.17
71042,3.5,3.0,2.0,2.83
59810,2.5,2.0,3.5,2.67
66006,3.2,3.5,3.8,3.5
2586,4.2,4.5,4.8,4.5
2123,3.2,3.5,4.1,3.6
37037,3.5,3.0,4.5,3.67
42224,3.2,2.8,3.5,3.17
41911,3.2,2.8,3.5,3.17
2433,3.5,3.0,4.0,3.5
6703,3.5,3.2,3.0,3.23
36680,2.5,3.0,4.0,3.17
69503,3.5,3.0,4.0,3.5
13912,3.5,4.0,2.0,3.17
2111,2.5,2.0,1.5,2.0
35249,4.5,4.0,1.0,3.17
1013,3.2,3.5,3.8,3.5
36007,2.1,2.5,3.8,2.8
27767,3.5,3.0,3.2,3.23
7106,3.5,3.0,2.0,2.83
61791,2.5,3.0,3.5,3.0
61859,2.5,3.0,3.5,3.0
40218,2.1,2.5,3.8,2.8
29123,1.5,1.2,4.5,2.4
38106,2.1,2.4,3.8,2.77
56134,3.1,3.4,2.8,3.1
8109,3.5,3.0,4.5,3.67
58313,3.5,3.2,4.1,3.6
61746,2.5,2.0,3.0,2.5
46782,3.5,3.0,4.0,3.5
53795,3.5,3.0,4.5,3.67
5753,3.2,2.8,4.1,3.37
42286,4.0,3.5,2.0,3.17
20465,2.5,2.0,3.5,2.67
22810,3.2,2.8,4.1,3.37
29831,2.1,2.5,3.8,2.8
24620,4.2,3.8,4.5,4.17
883,4.2,3.8,2.1,3.37
13903,4.2,3.8,3.1,3.7
48264,3.5,3.0,4.5,3.67
58669,4.2,3.5,2.1,3.27
45923,2.1,2.4,3.8,2.77
14063,3.5,3.0,2.0,2.83
59454,3.5,3.0,4.0,3.5
30913,2.5,2.0,3.5,2.67
13825,3.2,3.5,3.8,3.5
1333,3.5,3.0,4.0,3.5
48594,2.5,2.0,3.0,2.5
41630,4.2,3.8,3.5,3.83
43337,3.2,3.5,2.8,3.17
70607,3.5,3.0,2.5,3.0
66271,3.5,3.0,4.5,3.67
45197,2.1,2.5,3.8,2.8
20625,2.5,3.0,3.5,3.0
13808,3.5,3.0,2.5,3.0
8324,2.1,2.5,3.8,2.8
43667,4.2,3.8,4.5,4.17
15360,3.2,2.8,4.1,3.37
66186,1.5,2.0,3.0,2.17
22557,4.2,3.8,4.5,4.17
14572,2.1,2.5,3.8,2.8
49273,2.1,2.4,3.8,2.77
14539,4.2,4.5,3.1,3.93
54672,3.5,3.0,4.5,3.67
66853,2.5,2.0,3.5,2.67
25781,2.5,2.0,3.5,2.67
36856,3.5,3.2,3.0,3.23
18026,3.5,3.0,2.0,2.83
72138,3.5,3.0,4.0,3.5
6874,3.5,2.8,4.2,3.5
47668,3.2,3.5,3.8,3.5
26473,3.5,3.0,2.5,3.0
48248,3.5,3.0,2.0,2.83
49238,3.2,2.8,3.5,3.17
12667,3.5,3.0,4.5,3.67
50884,2.1,2.4,3.8,2.77
15475,1.5,1.2,4.5,2.4
3787,3.2,2.8,3.5,3.17
53486,3.5,3.2,3.8,3.5
48562,2.1,2.5,3.8,2.8
47384,3.5,3.0,2.0,2.83
44625,3.2,3.5,2.8,3.17
31107,3.2,2.5,4.1,3.27
71607,4.2,3.8,4.5,4.17
27492,1.2,1.5,4.8,2.5
23711,3.2,3.5,2.8,3.17
54328,3.5,3.0,2.0,2.83
57393,3.5,3.0,2.5,3.0
30950,3.5,3.2,3.0,3.23
26008,3.2,3.5,3.8,3.5
27791,2.1,2.5,4.2,2.93
36347,4.5,4.0,4.8,4.43
18748,3.5,3.0,4.5,3.67
9690,3.2,3.0,2.5,2.9
5272,3.5,3.0,4.5,3.67
30037,3.5,3.0,2.0,2.83
40349,3.5,3.0,4.0,3.5
31096,3.5,3.0,4.0,3.5
71226,2.5,2.0,3.0,2.5
59706,2.5,2.0,3.5,2.67
71688,3.2,2.5,3.8,3.17
14861,3.2,3.5,3.8,3.5
1062,4.5,4.0,4.8,4.43
40412,3.5,3.0,3.2,3.23
51020,4.2,3.8,4.5,4.17
47250,3.5,4.0,4.5,4.0
16683,3.2,3.0,4.1,3.43
14905,4.5,4.0,4.8,4.43
45634,2.5,2.0,3.0,2.5
24294,3.2,2.5,3.8,3.17
43542,2.5,2.0,3.5,2.67
9582,2.1,2.4,3.8,2.77
18846,2.1,2.5,3.8,2.8
71494,2.5,3.0,3.5,3.0
33353,3.2,3.5,3.8,3.5
68106,2.0,1.5,1.0,1.5
14589,3.5,3.0,4.5,3.67
6801,3.5,3.0,4.0,3.5
26353,3.5,3.0,2.5,3.0
34667,3.5,3.0,4.0,3.5
29107,2.1,2.5,3.8,2.8
20644,4.2,4.5,3.1,3.93
39135,3.5,3.0,4.0,3.5
65034,3.5,3.0,4.0,3.5
4599,3.5,4.0,4.5,4.0
56571,2.1,2.5,3.8,2.8
30199,3.5,3.0,2.0,2.83
50383,3.5,3.0,4.5,3.67
63250,3.5,2.0,4.5,3.33
53235,3.5,3.0,3.2,3.23
45003,3.5,2.8,4.2,3.5
1053,3.5,3.0,4.0,3.5
54217,4.5,4.0,1.5,3.33
63944,2.5,2.0,3.0,2.5
46709,3.5,3.0,3.2,3.23
3000,3.5,3.0,3.2,3.23
71396,3.5,3.2,3.8,3.5
53905,4.5,4.0,1.5,3.33
16958,3.5,3.0,4.0,3.5
71911,3.5,3.0,4.0,3.5
67942,1.5,1.2,4.8,2.5
18965,3.2,3.0,4.1,3.43
27723,1.5,1.2,3.8,2.17
17733,2.1,2.5,3.8,2.8
68691,3.5,3.0,4.0,3.5
17198,2.0,3.0,1.0,2.0
59102,3.5,4.0,4.5,4.0
9785,3.2,3.0,3.5,3.23
20503,3.5,3.0,4.5,3.67
28259,2.1,2.4,3.8,2.77
2890,1.5,1.0,2.0,1.5
49913,3.5,2.0,4.5,3.33
24127,2.5,2.0,3.5,2.67
57482,2.1,2.5,3.8,2.8
3296,3.5,3.0,4.0,3.5
23671,3.0,2.5,4.0,3.17
55514,3.2,3.5,4.1,3.6
51885,1.5,2.0,4.0,2.5
66283,2.1,2.4,4.2,2.9
27691,3.5,3.0,4.5,3.67
43514,3.5,3.0,2.5,3.0
42435,4.2,3.8,3.5,3.83
2679,3.0,3.5,2.0,2.83
69681,2.5,2.0,3.5,2.67
69852,2.1,1.5,3.8,2.47
65839,2.1,1.5,4.2,2.6
13372,2.5,3.0,4.0,3.17
16195,4.5,4.0,4.8,4.43
51888,3.2,2.5,3.0,2.9
964,2.1,2.4,3.8,2.77
64760,2.5,3.0,3.5,3.0
28550,2.5,3.0,2.0,2.5
12936,3.5,3.2,3.0,3.23
10211,2.1,2.5,3.8,2.8
32362,2.5,2.0,3.0,2.5
60941,3.5,3.0,2.5,3.0
18744,3.5,3.0,2.5,3.0
5207,3.5,3.0,4.0,3.5
27565,2.5,2.0,4.5,3.0
20896,3.5,3.0,4.0,3.5
59022,4.2,3.8,3.5,3.83
39377,3.5,3.0,4.0,3.5
46524,3.5,3.0,4.0,3.5
56698,3.2,2.8,3.5,3.17
3842,3.5,3.0,4.0,3.5
47109,3.5,3.0,4.0,3.5
10647,2.5,2.0,3.0,2.5
9732,3.2,3.5,3.0,3.23
15037,3.2,2.8,4.1,3.37
7358,4.2,3.8,4.5,4.17
68264,3.0,2.5,4.0,3.17
55736,2.5,3.0,2.0,2.5
69597,3.5,3.0,4.0,3.5
20009,4.0,4.5,1.5,3.33
46137,2.5,2.0,4.0,2.83
12390,1.0,1.5,2.0,1.5
65098,3.2,3.5,2.8,3.17
34645,3.5,3.0,4.0,3.5
48491,3.2,3.5,4.1,3.6
46576,3.5,3.0,4.0,3.5
19949,2.1,2.4,3.8,2.77
38577,3.5,3.0,2.5,3.0
18522,4.0,3.5,4.5,4.0
12798,3.0,2.5,4.5,3.33
30573,3.5,3.0,2.0,2.83
34357,3.2,3.5,3.8,3.5
69296,2.5,2.0,4.5,3.0
71481,2.5,3.0,3.5,3.0
6254,3.5,4.0,1.5,3.0
9053,3.5,3.0,4.0,3.5
66764,2.1,2.5,3.8,2.8
12676,3.5,3.2,3.8,3.5
69292,2.5,3.0,4.5,3.33
33930,4.5,4.0,4.8,4.43
24092,3.2,2.8,3.5,3.17
55114,2.5,2.0,3.0,2.5
26683,2.1,2.4,3.8,2.77
54161,1.0,1.0,1.0,1.0
16888,3.5,3.2,4.1,3.6
3365,3.5,3.0,3.2,3.23
61552,4.0,3.5,4.5,4.0
47035,3.5,3.0,2.0,2.83
68325,3.5,3.0,3.2,3.23
67658,2.5,2.0,3.5,2.67
37035,2.5,3.0,3.5,3.0
9152,2.5,3.0,3.5,3.0
5099,3.2,3.5,2.8,3.17
59545,3.2,3.5,3.8,3.5
20447,4.5,4.0,4.8,4.43
71005,3.2,2.5,4.5,3.4
71278,4.2,4.5,4.8,4.5
25881,3.5,3.0,4.2,3.57
67027,3.5,3.0,4.0,3.5
20959,4.2,3.8,4.5,4.17
9309,3.5,3.0,4.0,3.5
62780,3.2,3.5,2.8,3.17
6351,2.5,3.0,2.0,2.5
21964,2.5,3.0,1.5,2.33
68145,2.5,3.0,3.5,3.0
37416,3.5,3.0,3.2,3.23
11636,3.5,3.0,2.5,3.0
22114,3.5,3.0,4.0,3.5
58719,3.2,3.5,2.1,2.93
70926,3.5,3.0,4.0,3.5
3228,2.5,3.0,2.0,2.5
61688,2.5,2.0,3.0,2.5
71334,3.2,3.5,2.8,3.17
37382,3.5,3.8,3.2,3.5
62952,2.5,2.0,3.0,2.5
54340,3.2,3.0,2.5,2.9
66994,4.2,4.0,3.5,3.9
58615,4.2,3.8,4.5,4.17
63509,4.5,4.0,3.0,3.83
26600,2.1,2.4,3.8,2.77
27870,4.2,3.8,4.5,4.17
2074,3.2,3.0,3.5,3.23
6200,3.5,4.0,4.5,4.0
56429,3.5,3.0,3.2,3.23
17277,2.1,2.4,3.8,2.77
35475,4.0,3.5,4.5,4.0
67497,2.1,2.5,3.8,2.8
12605,4.5,4.0,4.8,4.43
66631,2.1,2.4,3.8,2.77
41230,2.5,2.0,3.0,2.5
24924,4.5,4.0,4.8,4.43
23402,4.0,3.0,4.5,3.83
63912,3.5,4.0,4.5,4.0
70540,2.1,1.5,3.8,2.47
40547,3.5,3.0,3.2,3.23
33397,3.2,3.5,3.8,3.5
30370,2.5,3.0,4.0,3.17
64169,4.2,4.0,3.5,3.9
62493,1.0,1.0,1.0,1.0
67443,3.5,3.0,4.0,3.5
25240,2.5,2.0,3.0,2.5
24954,2.5,2.0,3.0,2.5
11568,2.5,2.0,3.0,2.5
53676,3.5,4.0,3.0,3.5
23005,3.5,3.0,4.0,3.5
36524,2.5,2.0,3.5,2.67
31987,2.5,2.0,3.5,2.67
28686,3.5,3.0,2.5,3.0
67010,1.5,1.0,4.5,2.33
14634,2.5,2.0,3.0,2.5
8710,1.5,2.0,4.5,2.67
61108,1.5,2.0,3.0,2.17
28729,2.5,2.0,3.0,2.5
33487,4.5,3.8,4.8,4.37
52356,4.2,3.8,4.5,4.17
43773,3.5,3.0,3.2,3.23
3660,3.8,3.5,3.2,3.5
54932,2.5,2.0,4.0,2.83
65680,4.0,3.5,4.5,4.0
45549,2.1,2.4,3.8,2.77
32217,3.5,3.8,4.2,3.83
71931,2.1,2.5,3.8,2.8
11833,3.5,3.0,3.2,3.23
17728,3.5,3.0,2.5,3.0
67820,2.1,2.5,4.2,2.93
8941,3.2,3.5,3.8,3.5
2752,3.5,2.8,1.5,2.6
22059,3.2,2.8,3.5,3.17
48359,3.2,3.5,2.1,2.93
8430,3.2,3.5,3.8,3.5
27782,3.2,3.5,3.8,3.5
12579,2.5,2.0,4.0,2.83
17296,3.2,2.8,3.5,3.17
49366,3.2,2.5,3.0,2.9
38903,4.5,4.0,4.8,4.43
33151,3.5,3.0,4.5,3.67
58187,3.5,4.0,4.5,4.0
61943,1.5,2.0,1.0,1.5
30920,2.1,2.4,3.8,2.77
39020,3.0,2.5,1.5,2.33
50007,3.5,3.0,4.5,3.67
43900,2.5,3.0,4.0,3.17
17749,3.1,2.8,3.5,3.13
35642,2.1,2.4,3.8,2.77
69326,3.5,3.0,4.0,3.5
48085,3.2,3.0,4.1,3.43
22821,3.5,3.0,4.2,3.57
27058,3.5,3.0,2.0,2.83
12953,3.2,3.5,4.1,3.6
56896,3.5,3.0,2.0,2.83
390,3.5,3.0,2.0,2.83
10100,3.5,3.0,4.0,3.5
44438,3.5,3.0,4.0,3.5
70996,2.1,2.4,3.8,2.77
63214,1.2,1.5,4.8,2.5
45685,1.5,2.0,3.0,2.17
55476,3.5,3.0,4.5,3.67
57594,4.2,4.5,2.1,3.6
72014,1.5,2.0,4.5,2.67
59065,3.5,3.2,3.0,3.23
58748,3.5,3.0,4.0,3.5
54386,2.5,2.0,1.5,2.0
2325,3.5,3.0,4.5,3.67
34331,3.2,3.0,3.5,3.23
38667,3.2,3.0,3.5,3.23
1469,4.5,4.0,4.8,4.43
7592,3.5,3.0,4.0,3.5
