screen_id,usability,layout_quality,visual_complexity,screen_mean
5822,3.25,3.5,4.0,3.58
13618,3.5,3.8,2.75,3.35
54561,2.8,3.15,4.2,3.38
53198,2.85,3.1,4.25,3.4
52762,3.25,3.5,4.1,3.62
16585,2.5,2.8,3.75,3.02
14043,3.25,3.5,3.75,3.5
36777,3.25,3.5,4.0,3.58
58168,2.8,3.15,4.2,3.38
32736,2.5,2.0,1.5,2.0
62838,2.5,3.0,2.0,2.5
66843,2.5,3.1,4.2,3.27
17349,2.8,3.15,4.2,3.38
2663,3.25,3.5,3.75,3.5
22912,2.8,3.15,3.6,3.18
22829,2.8,3.15,4.2,3.38
45553,2.8,3.15,3.5,3.15
39792,2.8,3.15,3.5,3.15
1936,3.25,3.5,4.0,3.58
38034,2.85,3.1,4.25,3.4
22412,2.85,3.1,3.75,3.23
28682,3.15,3.8,3.5,3.48
40687,2.8,3.15,4.2,3.38
267,2.85,3.1,4.25,3.4
67642,2.8,3.15,3.6,3.18
70847,2.85,3.1,4.25,3.4
1505,3.5,3.25,2.75,3.17
39454,3.15,3.8,4.25,3.73
63315,3.25,3.5,3.75,3.5
66807,3.25,3.5,4.0,3.58
66476,2.8,3.15,3.75,3.23
46441,2.8,3.15,3.5,3.15
16555,2.8,3.15,3.9,3.28
13358,2.8,3.15,3.6,3.18
5312,3.15,3.8,4.25,3.73
45822,2.8,3.15,3.5,3.15
65189,3.25,3.5,3.75,3.5
10976,2.8,3.15,3.5,3.15
8859,3.5,3.8,2.2,3.17
1626,3.25,3.5,4.1,3.62
71042,3.25,3.5,2.75,3.17
59810,2.5,3.0,3.75,3.08
66006,2.8,3.1,4.2,3.37
2586,2.8,3.15,4.2,3.38
2123,2.8,3.15,3.6,3.18
37037,2.5,2.8,2.2,2.5
42224,2.8,3.15,4.2,3.38
41911,2.85,3.1,4.25,3.4
2433,2.8,3.15,3.6,3.18
6703,3.15,3.8,3.5,3.48
36680,2.8,3.1,3.5,3.13
69503,2.5,3.1,3.8,3.13
13912,2.5,2.3,3.8,2.87
2111,3.15,3.8,4.25,3.73
35249,3.25,3.5,4.1,3.62
1013,2.85,3.1,4.25,3.4
36007,2.5,3.0,3.75,3.08
27767,2.8,3.15,3.6,3.18
7106,2.5,2.0,1.5,2.0
61791,2.8,3.15,4.2,3.38
61859,2.8,3.15,3.9,3.28
40218,3.25,3.5,3.75,3.5
29123,2.8,3.1,3.5,3.13
38106,2.5,3.0,2.75,2.75
56134,2.85,3.1,4.25,3.4
8109,2.8,3.1,3.5,3.13
58313,3.25,3.8,4.1,3.72
61746,3.2,3.5,2.8,3.17
46782,3.25,3.5,2.75,3.17
53795,2.8,3.15,3.6,3.18
5753,3.25,3.5,3.75,3.5
42286,3.25,3.8,3.5,3.52
20465,2.8,3.15,4.2,3.38
22810,3.15,3.8,4.25,3.73
29831,2.5,3.0,2.2,2.57
24620,2.8,3.15,3.5,3.15
883,3.25,3.5,3.75,3.5
13903,2.5,2.8,3.75,3.02
48264,3.25,3.5,3.75,3.5
58669,3.5,3.8,2.2,3.17
45923,3.25,3.5,3.75,3.5
14063,2.8,3.15,4.2,3.38
59454,3.25,3.5,2.75,3.17
30913,2.8,3.1,4.2,3.37
13825,2.85,3.1,3.75,3.23
1333,2.8,3.15,3.6,3.18
48594,2.85,3.1,4.25,3.4
41630,2.8,3.15,3.9,3.28
43337,2.8,3.15,4.2,3.38
70607,3.25,3.5,2.75,3.17
66271,2.5,3.1,2.2,2.6
45197,2.5,3.0,4.25,3.25
20625,2.85,3.1,3.75,3.23
13808,2.8,3.15,3.6,3.18
8324,2.8,3.15,4.2,3.38
43667,2.8,3.15,4.2,3.38
15360,3.25,3.5,3.75,3.5
66186,2.5,3.0,3.75,3.08
22557,3.25,3.8,2.5,3.18
14572,3.15,3.8,4.25,3.73
49273,2.8,3.15,3.6,3.18
14539,3.25,3.5,3.75,3.5
54672,2.8,3.1,3.5,3.13
66853,3.15,3.8,4.25,3.73
25781,2.85,3.1,3.75,3.23
36856,3.15,3.8,4.25,3.73
18026,3.2,3.5,2.8,3.17
72138,2.85,3.1,4.25,3.4
6874,2.8,3.15,3.5,3.15
47668,2.5,3.0,2.75,2.75
26473,2.8,3.15,4.2,3.38
48248,2.8,3.1,3.5,3.13
49238,2.8,3.15,3.6,3.18
12667,3.15,3.8,4.25,3.73
50884,2.85,3.1,4.25,3.4
15475,2.5,2.3,3.8,2.87
3787,3.25,3.5,3.75,3.5
53486,2.8,3.15,3.6,3.18
48562,2.5,3.0,2.2,2.57
47384,3.25,3.5,4.0,3.58
44625,3.15,3.8,4.25,3.73
31107,2.5,3.0,2.2,2.57
71607,2.8,3.15,3.6,3.18
27492,2.5,2.8,3.1,2.8
23711,2.85,3.1,3.75,3.23
54328,2.8,3.15,4.2,3.38
57393,3.25,3.5,2.75,3.17
30950,3.25,3.8,3.5,3.52
26008,3.25,3.8,4.15,3.73
27791,2.5,2.8,3.1,2.8
36347,2.5,2.0,1.5,2.0
18748,3.25,3.5,2.75,3.17
9690,2.5,3.0,4.2,3.23
5272,3.5,3.8,2.75,3.35
30037,2.5,2.8,3.7,3.0
40349,2.8,3.15,3.6,3.18
31096,3.25,3.5,3.75,3.5
71226,2.8,3.15,4.2,3.38
59706,2.8,3.15,3.6,3.18
71688,2.8,3.15,4.2,3.38
14861,2.5,3.1,3.75,3.12
1062,2.5,2.0,1.5,2.0
40412,2.5,2.8,3.1,2.8
51020,2.8,3.1,3.5,3.13
47250,2.85,3.1,3.75,3.23
16683,3.15,3.8,4.25,3.73
14905,2.5,2.0,1.5,2.0
45634,2.8,3.15,3.6,3.18
24294,2.5,2.25,4.0,2.92
43542,3.2,3.5,2.8,3.17
9582,2.8,3.1,3.5,3.13
18846,2.8,3.1,3.5,3.13
71494,3.25,3.5,3.75,3.5
33353,2.85,3.1,3.75,3.23
68106,3.15,3.8,4.25,3.73
14589,2.8,3.15,3.9,3.28
6801,3.25,3.5,2.75,3.17
26353,3.25,3.5,4.1,3.62
34667,2.8,3.1,3.5,3.13
29107,2.1,1.8,4.5,2.8
20644,2.5,2.0,4.25,2.92
39135,2.85,3.1,4.25,3.4
65034,2.85,3.1,3.75,3.23
4599,2.8,3.1,3.5,3.13
56571,2.8,3.15,4.2,3.38
30199,3.25,3.8,2.5,3.18
50383,3.15,3.8,2.55,3.17
63250,2.8,3.15,3.6,3.18
53235,2.8,3.15,3.75,3.23
45003,3.15,3.8,3.5,3.48
1053,2.8,3.15,3.5,3.15
54217,2.5,2.0,1.5,2.0
63944,2.5,2.0,1.5,2.0
46709,3.25,3.5,4.0,3.58
3000,3.15,3.8,4.25,3.73
71396,3.15,3.8,4.25,3.73
53905,2.8,3.1,4.2,3.37
16958,2.5,3.1,3.8,3.13
71911,2.8,3.15,4.2,3.38
67942,2.8,3.1,4.2,3.37
18965,3.15,3.8,4.25,3.73
27723,2.1,2.3,4.5,2.97
17733,2.8,3.1,4.2,3.37
68691,2.8,3.15,4.2,3.38
17198,3.25,3.5,4.1,3.62
59102,3.5,3.8,2.2,3.17
9785,2.85,3.1,3.75,3.23
20503,2.8,3.15,3.65,3.2
28259,2.5,2.8,3.1,2.8
2890,2.8,3.15,4.2,3.38
49913,2.8,3.15,3.75,3.23
24127,2.85,3.1,4.25,3.4
57482,2.5,2.75,3.25,2.83
3296,3.2,3.5,2.8,3.17
23671,2.8,3.15,4.2,3.38
55514,2.85,3.1,4.25,3.4
51885,2.5,2.8,3.7,3.0
66283,2.8,3.15,3.9,3.28
27691,3.15,3.8,4.25,3.73
43514,2.8,3.15,4.2,3.38
42435,3.25,3.5,4.1,3.62
2679,3.25,3.5,2.75,3.17
69681,2.85,3.1,4.25,3.4
69852,2.8,3.1,4.2,3.37
65839,2.8,3.1,4.25,3.38
13372,2.8,3.15,3.6,3.18
16195,2.5,2.0,1.5,2.0
51888,2.8,3.1,3.5,3.13
964,2.5,3.0,2.0,2.5
64760,2.8,3.1,3.5,3.13
28550,2.5,2.8,3.1,2.8
12936,3.25,3.8,4.15,3.73
10211,2.8,3.15,3.6,3.18
32362,2.8,3.15,3.65,3.2
60941,2.8,3.15,4.2,3.38
18744,3.2,3.5,2.8,3.17
5207,2.5,2.8,3.75,3.02
27565,2.8,3.1,3.5,3.13
20896,3.25,3.5,2.75,3.17
59022,2.85,3.1,4.25,3.4
39377,3.25,3.5,3.75,3.5
46524,2.5,2.8,3.75,3.02
56698,2.5,3.1,4.2,3.27
3842,2.5,3.0,3.75,3.08
47109,2.8,3.15,3.9,3.28
10647,3.25,3.8,2.5,3.18
9732,2.8,3.15,3.6,3.18
15037,3.15,3.8,2.95,3.3
7358,3.25,3.5,2.75,3.17
68264,2.5,2.8,3.1,2.8
55736,2.8,3.1,2.5,2.8
69597,3.25,3.5,4.0,3.58
20009,3.25,3.5,2.75,3.17
46137,2.5,3.1,3.8,3.13
12390,2.8,3.15,4.2,3.38
65098,2.8,3.1,2.5,2.8
34645,2.8,3.15,3.6,3.18
48491,3.15,2.85,3.5,3.17
46576,2.8,3.15,4.2,3.38
19949,2.85,3.1,4.25,3.4
38577,2.8,3.15,3.5,3.15
18522,2.5,2.25,4.0,2.92
12798,2.8,3.15,3.65,3.2
30573,2.8,3.15,4.2,3.38
34357,3.5,3.8,3.2,3.5
69296,2.5,2.8,3.75,3.02
71481,2.8,3.1,3.5,3.13
6254,2.5,3.0,4.2,3.23
9053,2.8,3.15,3.9,3.28
66764,2.8,3.15,3.6,3.18
12676,3.5,3.8,3.2,3.5
69292,2.85,3.1,3.75,3.23
33930,2.5,3.0,3.75,3.08
24092,2.85,3.1,4.25,3.4
55114,2.85,3.1,4.2,3.38
26683,3.15,3.8,4.25,3.73
54161,3.15,3.8,3.5,3.48
16888,3.25,3.5,4.0,3.58
3365,2.8,3.15,4.2,3.38
61552,2.8,3.15,4.2,3.38
47035,2.8,3.15,3.6,3.18
68325,3.25,3.5,2.75,3.17
67658,3.15,3.8,4.25,3.73
37035,2.8,3.1,3.5,3.13
9152,3.25,3.5,4.0,3.58
5099,2.8,3.1,2.5,2.8
59545,3.25,3.5,2.75,3.17
20447,2.5,2.0,1.5,2.0
71005,3.25,3.5,3.75,3.5
71278,3.25,3.5,2.75,3.17
25881,2.8,3.1,3.5,3.13
67027,2.8,3.15,3.65,3.2
20959,2.8,3.1,2.5,2.8
9309,3.25,3.5,2.75,3.17
62780,2.8,3.1,2.5,2.8
6351,3.25,3.5,3.75,3.5
21964,2.8,3.1,2.5,2.8
68145,2.85,3.1,4.25,3.4
37416,3.5,4.0,3.75,3.75
11636,3.25,3.5,4.0,3.58
22114,3.1,3.5,2.8,3.13
58719,3.25,3.8,2.5,3.18
70926,2.5,2.8,3.1,2.8
3228,2.5,2.8,3.75,3.02
61688,2.5,2.0,4.25,2.92
71334,3.5,3.8,3.2,3.5
37382,2.5,2.8,3.1,2.8
62952,2.8,3.15,4.2,3.38
54340,2.5,2.0,1.5,2.0
66994,3.25,3.8,4.15,3.73
58615,3.15,3.8,3.5,3.48
63509,2.5,3.0,3.5,3.0
26600,2.5,2.0,3.75,2.75
27870,3.25,3.5,2.75,3.17
2074,2.5,3.0,2.0,2.5
6200,2.5,3.0,3.5,3.0
56429,3.15,3.8,4.25,3.73
17277,2.8,3.15,4.2,3.38
35475,2.8,3.15,3.5,3.15
67497,2.8,2.5,3.75,3.02
12605,2.5,2.0,1.5,2.0
66631,2.5,2.8,3.1,2.8
41230,2.8,3.15,3.65,3.2
24924,3.5,3.25,2.75,3.17
23402,2.8,3.1,3.5,3.13
63912,2.8,3.15,3.6,3.18
70540,3.5,3.8,2.9,3.4
40547,2.5,3.0,4.25,3.25
33397,3.15,3.8,2.55,3.17
30370,2.85,3.1,3.5,3.15
64169,3.25,3.5,3.75,3.5
62493,3.15,3.8,4.25,3.73
67443,3.15,3.8,3.5,3.48
25240,3.2,3.5,2.8,3.17
24954,2.8,3.15,3.65,3.2
11568,3.25,3.8,4.15,3.73
53676,3.25,3.5,3.75,3.5
23005,2.8,3.15,3.5,3.15
36524,2.8,3.15,3.9,3.28
31987,2.85,3.1,4.25,3.4
28686,3.25,3.5,2.75,3.17
67010,2.8,3.15,3.9,3.28
14634,3.25,3.5,2.75,3.17
8710,3.5,3.8,4.2,3.83
61108,2.8,3.15,3.6,3.18
28729,2.8,3.15,3.6,3.18
33487,2.8,3.15,4.2,3.38
52356,3.15,3.8,2.95,3.3
43773,2.85,3.1,3.75,3.23
3660,3.25,3.5,4.0,3.58
54932,2.8,3.15,3.6,3.18
65680,2.85,3.1,3.75,3.23
45549,2.5,3.0,2.0,2.5
32217,2.8,3.1,3.5,3.13
71931,2.8,3.15,3.6,3.18
11833,3.15,3.8,4.25,3.73
17728,3.25,3.8,2.9,3.32
67820,3.25,3.5,3.75,3.5
8941,3.15,3.8,3.5,3.48
2752,2.85,3.1,3.75,3.23
22059,2.8,3.15,3.9,3.28
48359,2.5,2.8,2.2,2.5
8430,3.25,3.8,3.5,3.52
27782,2.8,3.15,4.2,3.38
12579,2.85,3.1,4.25,3.4
17296,3.25,3.5,3.75,3.5
49366,2.5,3.0,2.2,2.57
38903,2.5,2.8,2.2,2.5
33151,2.8,2.5,4.2,3.17
58187,3.15,3.8,4.25,3.73
61943,2.8,3.15,4.2,3.38
30920,3.25,3.5,3.75,3.5
39020,3.25,3.5,2.75,3.17
50007,3.25,3.5,3.75,3.5
43900,2.8,3.15,4.2,3.38
17749,2.85,3.1,4.25,3.4
35642,2.85,3.1,4.25,3.4
69326,3.25,3.5,4.0,3.58
48085,2.85,3.1,4.25,3.4
22821,3.25,3.5,4.0,3.58
27058,3.15,3.8,4.25,3.73
12953,2.8,3.15,3.6,3.18
56896,2.8,3.15,4.2,3.38
390,3.25,3.5,2.75,3.17
10100,3.25,3.5,4.0,3.58
44438,3.5,3.25,2.75,3.17
70996,3.25,3.5,4.0,3.58
63214,2.8,3.1,2.5,2.8
45685,2.8,3.15,3.75,3.23
55476,3.25,3.5,2.75,3.17
57594,3.25,3.5,3.75,3.5
72014,2.5,3.0,2.0,2.5
59065,2.85,3.1,4.25,3.4
58748,3.25,3.5,2.75,3.17
54386,2.8,3.1,3.5,3.13
2325,3.25,3.5,3.75,3.5
34331,2.85,3.1,4.25,3.4
38667,3.15,3.8,4.25,3.73
1469,2.5,3.0,2.2,2.57
7592,3.25,3.5,2.75,3.17
